"Prob_Chromosome"	"Prob_Plasmid"	"Prediction"	"Contig_name"	"Contig_length"
0.972226929003617	0.0277730709963828	"Chromosome"	"S1_LN:i:712576_dp:f:1.0356922516417668"	712576
0.977314317685021	0.0226856823149791	"Chromosome"	"S2_LN:i:513592_dp:f:0.9464803507976085"	513592
0.973481715473363	0.0265182845266366	"Chromosome"	"S3_LN:i:388835_dp:f:0.9401848605559614"	388835
0.964059125329053	0.035940874670947	"Chromosome"	"S4_LN:i:347255_dp:f:1.0399825709711947"	347255
0.973917630039411	0.0260823699605887	"Chromosome"	"S5_LN:i:294342_dp:f:1.0448181065046795"	294342
0.987798077251937	0.0122019227480625	"Chromosome"	"S6_LN:i:222689_dp:f:0.92567836196602"	222689
0.98474393180448	0.0152560681955199	"Chromosome"	"S7_LN:i:199254_dp:f:0.9774014644173115"	199254
0.955820406055711	0.0441795939442894	"Chromosome"	"S8_LN:i:184329_dp:f:1.01294626365195"	184329
0.981756406275925	0.0182435937240747	"Chromosome"	"S9_LN:i:163011_dp:f:1.0"	163011
0.986432663665994	0.0135673363340062	"Chromosome"	"S10_LN:i:148683_dp:f:0.9955172348466907"	148683
0.976061548784235	0.0239384512157648	"Chromosome"	"S11_LN:i:147037_dp:f:1.0542904774985555"	147037
0.958870015007217	0.0411299849927831	"Chromosome"	"S12_LN:i:138338_dp:f:1.063764990314997"	138338
0.953789463061507	0.0462105369384931	"Chromosome"	"S13_LN:i:129509_dp:f:1.0578710062422445"	129509
0.933517545245891	0.0664824547541093	"Chromosome"	"S14_LN:i:116000_dp:f:1.0083971924107946"	116000
0.966960299471846	0.0330397005281544	"Chromosome"	"S15_LN:i:112888_dp:f:1.056424197025597"	112888
0.973878465214347	0.0261215347856528	"Chromosome"	"S16_LN:i:108177_dp:f:1.0042181904095386"	108177
0.925130798984897	0.0748692010151034	"Chromosome"	"S17_LN:i:90911_dp:f:1.0672343730759393"	90911
0.967614773982722	0.0323852260172776	"Chromosome"	"S18_LN:i:83312_dp:f:0.9421121281587423"	83312
0.96064318448822	0.0393568155117802	"Chromosome"	"S19_LN:i:71797_dp:f:1.0461774540356727"	71797
0.933098239162437	0.0669017608375628	"Chromosome"	"S20_LN:i:69649_dp:f:0.9771267677676634"	69649
0.925229080226572	0.0747709197734284	"Chromosome"	"S21_LN:i:69310_dp:f:1.0797632179204122"	69310
0.953741793481806	0.0462582065181938	"Chromosome"	"S22_LN:i:64770_dp:f:0.9416450377475296"	64770
0.969923164220379	0.0300768357796212	"Chromosome"	"S23_LN:i:52216_dp:f:1.005181347150259"	52216
0.142918902827735	0.857081097172265	"Plasmid"	"S24_LN:i:52052_dp:f:0.6298985458910832"	52052
0.969827251556776	0.0301727484432244	"Chromosome"	"S25_LN:i:50827_dp:f:0.9445304909903818"	50827
0.975896713102902	0.0241032868970975	"Chromosome"	"S26_LN:i:42545_dp:f:0.9881833079159996"	42545
0.975421380242352	0.0245786197576481	"Chromosome"	"S27_LN:i:41177_dp:f:1.101893512422919"	41177
0.962947968172025	0.0370520318279752	"Chromosome"	"S28_LN:i:40385_dp:f:1.0148336190809975"	40385
0.990224367162442	0.00977563283755845	"Chromosome"	"S29_LN:i:38250_dp:f:0.9619071525324189"	38250
0.855823066575943	0.144176933424057	"Chromosome"	"S30_LN:i:33768_dp:f:1.022330943156738"	33768
0.36918214052042	0.63081785947958	"Plasmid"	"S31_LN:i:31325_dp:f:1.1733010123477514"	31325
0.891825660092271	0.108174339907729	"Chromosome"	"S32_LN:i:30918_dp:f:1.088982769889458"	30918
0.973057105861784	0.0269428941382158	"Chromosome"	"S33_LN:i:30053_dp:f:1.0128278599236533"	30053
0.231295994883136	0.768704005116864	"Plasmid"	"S34_LN:i:29949_dp:f:1.1601235318712473"	29949
0.91306778841119	0.0869322115888101	"Chromosome"	"S35_LN:i:22437_dp:f:0.9932059940703412"	22437
0.952767598383619	0.0472324016163812	"Chromosome"	"S36_LN:i:22379_dp:f:1.091848415351695"	22379
0.631022104006649	0.368977895993351	"Chromosome"	"S37_LN:i:18994_dp:f:0.6342106260241922"	18994
0.549867670145323	0.450132329854677	"Chromosome"	"S38_LN:i:17832_dp:f:1.1657604834661035"	17832
0.990698275828877	0.00930172417112296	"Chromosome"	"S39_LN:i:16986_dp:f:0.9450333899188421"	16986
0.931251435399118	0.0687485646008824	"Chromosome"	"S40_LN:i:16385_dp:f:1.0819472203540743"	16385
0.951887809739187	0.0481121902608126	"Chromosome"	"S41_LN:i:15893_dp:f:1.0164889032025841"	15893
0.0821929238031978	0.917807076196802	"Plasmid"	"S42_LN:i:15589_dp:f:0.5978967324125077"	15589
0.984097876958297	0.0159021230417026	"Chromosome"	"S43_LN:i:13664_dp:f:1.0703157962212286"	13664
0.0714896045888265	0.928510395411174	"Plasmid"	"S44_LN:i:9441_dp:f:1.1030301882145663"	9441
0.754126150023029	0.245873849976971	"Chromosome"	"S45_LN:i:8311_dp:f:1.1107974727908232"	8311
0.138528582909782	0.861471417090218	"Plasmid"	"S46_LN:i:7277_dp:f:1.116123272489604"	7277
0.856397121642537	0.143602878357463	"Chromosome"	"S47_LN:i:4373_dp:f:1.1969054001572401"	4373
0.984133131394389	0.0158668686056115	"Chromosome"	"S48_LN:i:4187_dp:f:1.103361718653797"	4187
