"Prob_Chromosome"	"Prob_Plasmid"	"Prediction"	"Contig_name"	"Contig_length"
0.984129434213659	0.0158705657863411	"Chromosome"	"S1_LN:i:631850_dp:f:0.9805813821270449"	631850
0.966813795965946	0.0331862040340543	"Chromosome"	"S2_LN:i:399884_dp:f:1.0021911199043239"	399884
0.972788748295554	0.0272112517044458	"Chromosome"	"S3_LN:i:385637_dp:f:1.002049963718086"	385637
0.964597212162306	0.0354027878376936	"Chromosome"	"S4_LN:i:328662_dp:f:0.9928055715615536"	328662
0.968107329402216	0.0318926705977842	"Chromosome"	"S5_LN:i:247060_dp:f:0.9458954592000046"	247060
0.963389834824152	0.0366101651758476	"Chromosome"	"S6_LN:i:200843_dp:f:1.0007986866042506"	200843
0.977834492466806	0.0221655075331939	"Chromosome"	"S7_LN:i:197388_dp:f:1.0"	197388
0.969946877534954	0.0300531224650463	"Chromosome"	"S8_LN:i:157849_dp:f:0.9660201582553466"	157849
0.950450351511178	0.0495496484888224	"Chromosome"	"S9_LN:i:151085_dp:f:1.001959254002743"	151085
0.975113185353684	0.0248868146463159	"Chromosome"	"S10_LN:i:146608_dp:f:1.0163498331843719"	146608
0.970818204333186	0.0291817956668144	"Chromosome"	"S11_LN:i:140411_dp:f:0.9915136945892384"	140411
0.975849844394214	0.0241501556057856	"Chromosome"	"S12_LN:i:137558_dp:f:0.9394667393513736"	137558
0.988349872163459	0.0116501278365411	"Chromosome"	"S13_LN:i:130563_dp:f:0.961684172271207"	130563
0.948073781803356	0.0519262181966438	"Chromosome"	"S14_LN:i:111397_dp:f:1.030421930497362"	111397
0.893547683903811	0.106452316096189	"Chromosome"	"S15_LN:i:108885_dp:f:0.9655105376217632"	108885
0.968113510446416	0.0318864895535841	"Chromosome"	"S16_LN:i:105371_dp:f:0.9487636204590546"	105371
0.98363455936174	0.0163654406382604	"Chromosome"	"S17_LN:i:97784_dp:f:0.9845460480860045"	97784
0.963518115810757	0.0364818841892434	"Chromosome"	"S18_LN:i:87477_dp:f:1.0109809156937593"	87477
0.960937079088673	0.0390629209113272	"Chromosome"	"S19_LN:i:76223_dp:f:0.9841447471764215"	76223
0.966213628031329	0.0337863719686714	"Chromosome"	"S20_LN:i:69943_dp:f:0.9837093287863132"	69943
0.962086503836315	0.0379134961636852	"Chromosome"	"S21_LN:i:69498_dp:f:1.005087929478931"	69498
0.965888453466728	0.0341115465332715	"Chromosome"	"S22_LN:i:67677_dp:f:1.0132248133756765"	67677
0.9114437659435	0.0885562340564996	"Chromosome"	"S23_LN:i:67302_dp:f:0.9714022971561005"	67302
0.993940573234521	0.00605942676547944	"Chromosome"	"S24_LN:i:63859_dp:f:0.9284227435344258"	63859
0.940455538028847	0.059544461971153	"Chromosome"	"S25_LN:i:61663_dp:f:1.0046737956841343"	61663
0.959077852503333	0.0409221474966668	"Chromosome"	"S26_LN:i:56698_dp:f:0.961563735402312"	56698
0.985775528804431	0.0142244711955691	"Chromosome"	"S27_LN:i:52658_dp:f:0.9516033950519462"	52658
0.143287875769393	0.856712124230607	"Plasmid"	"S28_LN:i:50263_dp:f:0.9133171483084959"	50263
0.862715151964539	0.137284848035461	"Chromosome"	"S29_LN:i:42533_dp:f:0.9129661693806135"	42533
0.952810260275547	0.0471897397244527	"Chromosome"	"S30_LN:i:41308_dp:f:1.0062965240229296"	41308
0.514262669092959	0.485737330907041	"Chromosome"	"S31_LN:i:40197_dp:f:0.8747319524080175"	40197
0.918923181276485	0.0810768187235155	"Chromosome"	"S32_LN:i:32992_dp:f:1.0006507816775376"	32992
0.994233958497517	0.00576604150248272	"Chromosome"	"S33_LN:i:31952_dp:f:0.9652085353820279"	31952
0.942226767922611	0.0577732320773892	"Chromosome"	"S34_LN:i:30171_dp:f:1.0420134508966208"	30171
0.720223969273395	0.279776030726605	"Chromosome"	"S35_LN:i:24995_dp:f:0.9600635568599362"	24995
0.978979099057599	0.0210209009424011	"Chromosome"	"S36_LN:i:22562_dp:f:0.9421776253652723"	22562
0.890117350494891	0.109882649505109	"Chromosome"	"S37_LN:i:21844_dp:f:0.9757393661640011"	21844
0.711791367835458	0.288208632164542	"Chromosome"	"S38_LN:i:21522_dp:f:0.9737430440099439"	21522
0.977475277961995	0.0225247220380046	"Chromosome"	"S39_LN:i:20843_dp:f:0.9626239055266878"	20843
0.963388790252919	0.0366112097470807	"Chromosome"	"S40_LN:i:20500_dp:f:1.0257787196135988"	20500
0.869888923394599	0.130111076605401	"Chromosome"	"S41_LN:i:19533_dp:f:0.9682152312493529"	19533
0.848450603617031	0.151549396382969	"Chromosome"	"S42_LN:i:18911_dp:f:0.9204588433412146"	18911
0.889185942308216	0.110814057691784	"Chromosome"	"S43_LN:i:18008_dp:f:0.8764386626470475"	18008
0.885272581122597	0.114727418877403	"Chromosome"	"S44_LN:i:17711_dp:f:0.8895868592811398"	17711
0.909044379615991	0.0909556203840087	"Chromosome"	"S45_LN:i:17669_dp:f:0.9237047582576834"	17669
0.988130463611301	0.0118695363886986	"Chromosome"	"S46_LN:i:16649_dp:f:1.0035835250815062"	16649
0.303923448056304	0.696076551943696	"Plasmid"	"S47_LN:i:15522_dp:f:0.8953614902055245"	15522
