"Prob_Chromosome"	"Prob_Plasmid"	"Prediction"	"Contig_name"	"Contig_length"
0.962453533477298	0.0375464665227018	"Chromosome"	"S1_LN:i:333564_dp:f:1.0586534987084157"	333564
0.990029084630006	0.00997091536999439	"Chromosome"	"S2_LN:i:248090_dp:f:0.9596168920216873"	248090
0.968462988088382	0.0315370119116182	"Chromosome"	"S3_LN:i:216720_dp:f:1.02995787149283"	216720
0.974933724933894	0.0250662750661061	"Chromosome"	"S4_LN:i:214663_dp:f:1.0036955477136196"	214663
0.983192315629917	0.0168076843700827	"Chromosome"	"S5_LN:i:195658_dp:f:0.9234535658327837"	195658
0.979433275239736	0.020566724760264	"Chromosome"	"S6_LN:i:192609_dp:f:0.970242435216804"	192609
0.958912334542169	0.0410876654578315	"Chromosome"	"S7_LN:i:181096_dp:f:1.0"	181096
0.980716726886806	0.0192832731131937	"Chromosome"	"S8_LN:i:173893_dp:f:0.9486742431710924"	173893
0.969422318833763	0.0305776811662373	"Chromosome"	"S9_LN:i:173014_dp:f:0.9375083885820759"	173014
0.972262762114567	0.0277372378854328	"Chromosome"	"S10_LN:i:147312_dp:f:1.0449504280955"	147312
0.973885481881639	0.0261145181183607	"Chromosome"	"S11_LN:i:142227_dp:f:0.9870489693819177"	142227
0.966323515061254	0.0336764849387459	"Chromosome"	"S12_LN:i:142136_dp:f:1.027001701701315"	142136
0.964737967744998	0.0352620322550025	"Chromosome"	"S13_LN:i:137882_dp:f:1.0067110759995705"	137882
0.968999741687191	0.0310002583128088	"Chromosome"	"S14_LN:i:131788_dp:f:1.037367617295603"	131788
0.97412588590217	0.0258741140978305	"Chromosome"	"S15_LN:i:117976_dp:f:0.9793972530739068"	117976
0.990867071456255	0.00913292854374537	"Chromosome"	"S16_LN:i:113068_dp:f:1.0198402029611748"	113068
0.976091196066554	0.0239088039334455	"Chromosome"	"S17_LN:i:109565_dp:f:1.0399156970530092"	109565
0.963271954187452	0.0367280458125482	"Chromosome"	"S18_LN:i:104696_dp:f:1.0268109685052602"	104696
0.962677928464078	0.0373220715359223	"Chromosome"	"S19_LN:i:103642_dp:f:1.0475848619406036"	103642
0.982775932415094	0.0172240675849056	"Chromosome"	"S20_LN:i:102101_dp:f:0.9711768157727718"	102101
0.983951831741324	0.0160481682586757	"Chromosome"	"S21_LN:i:94012_dp:f:0.978514301097841"	94012
0.986016733525552	0.0139832664744478	"Chromosome"	"S22_LN:i:93786_dp:f:0.9681640527976438"	93786
0.945983973342132	0.0540160266578683	"Chromosome"	"S23_LN:i:91550_dp:f:1.0216779933434075"	91550
0.956830298095856	0.0431697019041438	"Chromosome"	"S24_LN:i:88127_dp:f:1.06903370440819"	88127
0.906035278913981	0.0939647210860192	"Chromosome"	"S25_LN:i:87178_dp:f:1.000957861892351"	87178
0.955367603515964	0.0446323964840357	"Chromosome"	"S26_LN:i:82635_dp:f:1.0181397756244361"	82635
0.968065511235704	0.0319344887642959	"Chromosome"	"S27_LN:i:78669_dp:f:1.00284482780774"	78669
0.986863676897738	0.0131363231022624	"Chromosome"	"S28_LN:i:72958_dp:f:0.985691691117439"	72958
0.972245815630934	0.0277541843690662	"Chromosome"	"S29_LN:i:72858_dp:f:0.9241222159370428"	72858
0.949054497814006	0.0509455021859938	"Chromosome"	"S30_LN:i:72185_dp:f:0.9972888243635505"	72185
0.926248464597927	0.0737515354020727	"Chromosome"	"S31_LN:i:68808_dp:f:1.0133874393291702"	68808
0.236902124164191	0.763097875835809	"Plasmid"	"S32_LN:i:63318_dp:f:1.0019403034613485"	63318
0.960933024560682	0.0390669754393178	"Chromosome"	"S33_LN:i:59457_dp:f:0.9188164918122629"	59457
0.980779847249804	0.0192201527501964	"Chromosome"	"S34_LN:i:54016_dp:f:0.9193981824970395"	54016
0.943925476312122	0.0560745236878782	"Chromosome"	"S35_LN:i:51785_dp:f:1.0250107510176236"	51785
0.978006705029632	0.0219932949703678	"Chromosome"	"S36_LN:i:45189_dp:f:1.0038971673426351"	45189
0.984569892891379	0.0154301071086207	"Chromosome"	"S37_LN:i:44223_dp:f:0.9493015705648489"	44223
0.966640601106362	0.0333593988936378	"Chromosome"	"S38_LN:i:42272_dp:f:0.96017684187942"	42272
0.979124116264964	0.0208758837350363	"Chromosome"	"S39_LN:i:41246_dp:f:1.0506583680932244"	41246
0.944413715491813	0.0555862845081871	"Chromosome"	"S40_LN:i:40377_dp:f:0.9382254107489388"	40377
0.985414978792729	0.0145850212072715	"Chromosome"	"S41_LN:i:40090_dp:f:0.9579826221640503"	40090
0.926690015493357	0.0733099845066434	"Chromosome"	"S42_LN:i:34139_dp:f:1.0288991394983984"	34139
0.269910842756715	0.730089157243285	"Plasmid"	"S43_LN:i:31183_dp:f:0.4766386290688302"	31183
0.937506929291806	0.0624930707081938	"Chromosome"	"S44_LN:i:31056_dp:f:0.9620378723902039"	31056
0.880757811609818	0.119242188390182	"Chromosome"	"S45_LN:i:30734_dp:f:1.1120227292029554"	30734
0.974193422292939	0.0258065777070606	"Chromosome"	"S46_LN:i:22584_dp:f:1.0434409167316998"	22584
0.875056260629576	0.124943739370424	"Chromosome"	"S47_LN:i:21373_dp:f:0.9268640141785102"	21373
0.994486860204737	0.00551313979526291	"Chromosome"	"S48_LN:i:19114_dp:f:0.9325014462144436"	19114
0.856732709526989	0.143267290473011	"Chromosome"	"S49_LN:i:16477_dp:f:0.9688366865100644"	16477
0.995733687219829	0.0042663127801712	"Chromosome"	"S50_LN:i:16082_dp:f:0.8979092786875263"	16082
0.986935909578082	0.0130640904219183	"Chromosome"	"S51_LN:i:14411_dp:f:1.0410949245484686"	14411
0.950151889497153	0.0498481105028474	"Chromosome"	"S52_LN:i:9417_dp:f:0.908477220837151"	9417
