"Prob_Chromosome"	"Prob_Plasmid"	"Prediction"	"Contig_name"	"Contig_length"
0.980088904083375	0.0199110959166245	"Chromosome"	"S1_LN:i:385987_dp:f:0.9944843021744312"	385987
0.976711278400051	0.0232887215999491	"Chromosome"	"S2_LN:i:379850_dp:f:0.9853673924840961"	379850
0.9599645838479	0.0400354161520997	"Chromosome"	"S3_LN:i:371010_dp:f:1.0129563244770554"	371010
0.962790168320353	0.0372098316796472	"Chromosome"	"S4_LN:i:297421_dp:f:1.0257755026068514"	297421
0.9659386376499	0.0340613623501004	"Chromosome"	"S5_LN:i:287332_dp:f:1.0027185200599738"	287332
0.966256001591981	0.0337439984080194	"Chromosome"	"S6_LN:i:271970_dp:f:0.9928809445599566"	271970
0.980075580373258	0.0199244196267423	"Chromosome"	"S7_LN:i:245302_dp:f:1.0"	245302
0.969179987546392	0.0308200124536082	"Chromosome"	"S8_LN:i:235503_dp:f:1.0083484277468195"	235503
0.968865097841956	0.0311349021580443	"Chromosome"	"S9_LN:i:228030_dp:f:1.0218314836129296"	228030
0.972288379658816	0.0277116203411836	"Chromosome"	"S10_LN:i:205415_dp:f:0.9876364211520334"	205415
0.950791117501488	0.0492088824985122	"Chromosome"	"S11_LN:i:196211_dp:f:1.0438173088636016"	196211
0.984292733811459	0.0157072661885406	"Chromosome"	"S12_LN:i:189473_dp:f:0.9956749452277036"	189473
0.971669403757965	0.0283305962420355	"Chromosome"	"S13_LN:i:187892_dp:f:1.010314130129014"	187892
0.958790394134564	0.041209605865436	"Chromosome"	"S14_LN:i:177209_dp:f:1.0059677300765748"	177209
0.982595331906957	0.0174046680930429	"Chromosome"	"S15_LN:i:164978_dp:f:1.0126977020938284"	164978
0.977937638323034	0.0220623616769662	"Chromosome"	"S16_LN:i:158923_dp:f:1.0085269336598495"	158923
0.966254950747599	0.033745049252401	"Chromosome"	"S17_LN:i:137492_dp:f:1.0215892940305904"	137492
0.968905988201022	0.0310940117989779	"Chromosome"	"S18_LN:i:113546_dp:f:1.0118751373678792"	113546
0.955551728923907	0.0444482710760927	"Chromosome"	"S19_LN:i:113467_dp:f:0.990409174701845"	113467
0.989529062408364	0.0104709375916358	"Chromosome"	"S20_LN:i:84113_dp:f:1.030853176215739"	84113
0.977788020943345	0.022211979056655	"Chromosome"	"S21_LN:i:77828_dp:f:1.0571440816709252"	77828
0.979576201163063	0.0204237988369375	"Chromosome"	"S22_LN:i:54089_dp:f:1.05176297186532"	54089
0.974749236182471	0.025250763817529	"Chromosome"	"S23_LN:i:46299_dp:f:0.9812712224961967"	46299
