"Prob_Chromosome"	"Prob_Plasmid"	"Prediction"	"Contig_name"	"Contig_length"
0.980799205797942	0.0192007942020583	"Chromosome"	"S1_LN:i:420557_dp:f:0.9390289285127191"	420557
0.966799497734111	0.0332005022658888	"Chromosome"	"S2_LN:i:290906_dp:f:1.0483562433283495"	290906
0.978330136274298	0.0216698637257018	"Chromosome"	"S3_LN:i:284608_dp:f:1.0"	284608
0.973903680223186	0.026096319776814	"Chromosome"	"S4_LN:i:275138_dp:f:0.9767582550146054"	275138
0.97326071135096	0.0267392886490404	"Chromosome"	"S5_LN:i:268593_dp:f:1.0305386708449678"	268593
0.975629236721326	0.0243707632786743	"Chromosome"	"S6_LN:i:244479_dp:f:0.9417232487435152"	244479
0.968578419371505	0.0314215806284945	"Chromosome"	"S7_LN:i:242289_dp:f:1.0652332538387703"	242289
0.989791582447041	0.0102084175529586	"Chromosome"	"S8_LN:i:165785_dp:f:0.9758041460539405"	165785
0.926868287336682	0.0731317126633184	"Chromosome"	"S9_LN:i:154721_dp:f:1.0754710641821967"	154721
0.982830413080157	0.0171695869198426	"Chromosome"	"S10_LN:i:147297_dp:f:1.0694816475205267"	147297
0.975091641463367	0.0249083585366331	"Chromosome"	"S11_LN:i:138306_dp:f:1.0448345631759652"	138306
0.972458981359832	0.0275410186401683	"Chromosome"	"S12_LN:i:124240_dp:f:1.0162093204428135"	124240
0.984160311614876	0.0158396883851236	"Chromosome"	"S13_LN:i:119253_dp:f:1.0092402683437274"	119253
0.972245353240361	0.0277546467596387	"Chromosome"	"S14_LN:i:117157_dp:f:1.0115269110609364"	117157
0.962675439247785	0.0373245607522146	"Chromosome"	"S15_LN:i:106895_dp:f:1.0514315545749215"	106895
0.989636495373405	0.010363504626595	"Chromosome"	"S16_LN:i:106650_dp:f:1.024061284480432"	106650
0.982488731473178	0.0175112685268223	"Chromosome"	"S17_LN:i:104595_dp:f:0.9629422605190197"	104595
0.962900381466532	0.0370996185334678	"Chromosome"	"S18_LN:i:91214_dp:f:0.9905024937350517"	91214
0.973911993748851	0.0260880062511487	"Chromosome"	"S19_LN:i:89417_dp:f:1.0421634593100513"	89417
0.96372797324596	0.0362720267540402	"Chromosome"	"S20_LN:i:88131_dp:f:1.090768257544177"	88131
0.966909741108683	0.0330902588913174	"Chromosome"	"S21_LN:i:87008_dp:f:1.0566025416306493"	87008
0.987106791199729	0.0128932088002706	"Chromosome"	"S22_LN:i:79247_dp:f:1.0206494206347818"	79247
0.971710242152075	0.0282897578479249	"Chromosome"	"S23_LN:i:73034_dp:f:1.0597944170938252"	73034
0.984972930113552	0.015027069886448	"Chromosome"	"S24_LN:i:71774_dp:f:1.047341886634924"	71774
0.948452605990885	0.0515473940091147	"Chromosome"	"S25_LN:i:70643_dp:f:1.0395147234944555"	70643
0.968949094850523	0.0310509051494766	"Chromosome"	"S26_LN:i:65869_dp:f:1.077968514525179"	65869
0.988772219246367	0.0112277807536331	"Chromosome"	"S27_LN:i:61440_dp:f:0.9452316328898775"	61440
0.977681392362344	0.0223186076376563	"Chromosome"	"S28_LN:i:59876_dp:f:1.017255918302534"	59876
0.970795796631736	0.0292042033682642	"Chromosome"	"S29_LN:i:55668_dp:f:1.0423315346414117"	55668
0.712911692623739	0.287088307376261	"Chromosome"	"S30_LN:i:49026_dp:f:0.9555884875396228"	49026
0.975896819119408	0.0241031808805923	"Chromosome"	"S31_LN:i:45264_dp:f:0.9514539294469804"	45264
0.955948710355954	0.0440512896440456	"Chromosome"	"S32_LN:i:42996_dp:f:0.9410353210921361"	42996
0.968323673827251	0.0316763261727486	"Chromosome"	"S33_LN:i:42144_dp:f:1.000114484966559"	42144
0.985922214915326	0.0140777850846737	"Chromosome"	"S34_LN:i:41495_dp:f:0.9452443722599486"	41495
0.97790770993749	0.0220922900625099	"Chromosome"	"S35_LN:i:41173_dp:f:1.0527046189044622"	41173
0.980048547500328	0.019951452499672	"Chromosome"	"S36_LN:i:40428_dp:f:0.8930034107100645"	40428
0.187056178431769	0.812943821568231	"Plasmid"	"S37_LN:i:38992_dp:f:0.9185855489921613"	38992
0.891043781784534	0.108956218215466	"Chromosome"	"S38_LN:i:30733_dp:f:1.1245942011667527"	30733
0.980907110505287	0.019092889494713	"Chromosome"	"S39_LN:i:29024_dp:f:1.0396709691464991"	29024
0.170618344800488	0.829381655199512	"Plasmid"	"S40_LN:i:23307_dp:f:0.8886570408358425"	23307
0.744243875458959	0.255756124541041	"Chromosome"	"S41_LN:i:21668_dp:f:0.9459384584586462"	21668
0.984574202595937	0.0154257974040635	"Chromosome"	"S42_LN:i:21493_dp:f:0.9912147418817306"	21493
0.97211895700242	0.02788104299758	"Chromosome"	"S43_LN:i:18684_dp:f:1.0395221637636005"	18684
0.984909766605012	0.0150902333949882	"Chromosome"	"S44_LN:i:18599_dp:f:1.048256852478983"	18599
0.953844824154154	0.0461551758458461	"Chromosome"	"S45_LN:i:18533_dp:f:0.8624511983833644"	18533
0.596587539748045	0.403412460251955	"Chromosome"	"S46_LN:i:17725_dp:f:0.4687394362204292"	17725
0.956177340062287	0.0438226599377126	"Chromosome"	"S47_LN:i:16500_dp:f:1.1130854823655163"	16500
0.295247250390085	0.704752749609915	"Plasmid"	"S48_LN:i:15482_dp:f:0.9172413403666435"	15482
0.527406968625291	0.472593031374709	"Chromosome"	"S49_LN:i:14753_dp:f:0.4466159712744267"	14753
0.613422335311767	0.386577664688233	"Chromosome"	"S50_LN:i:13017_dp:f:0.948899685578329"	13017
0.347838524838842	0.652161475161158	"Plasmid"	"S51_LN:i:12343_dp:f:0.48199303565726803"	12343
0.718777508943897	0.281222491056103	"Chromosome"	"S52_LN:i:10350_dp:f:0.9233721221420674"	10350
0.670037914445223	0.329962085554777	"Chromosome"	"S53_LN:i:10100_dp:f:0.9646164592755486"	10100
0.969388828666131	0.0306111713338687	"Chromosome"	"S54_LN:i:9246_dp:f:0.9776935271692158"	9246
0.989424807872788	0.0105751921272124	"Chromosome"	"S55_LN:i:8106_dp:f:1.0466499416044452"	8106
0.650394232362728	0.349605767637272	"Chromosome"	"S56_LN:i:7588_dp:f:0.46348908629382224"	7588
0.233580582698539	0.766419417301461	"Plasmid"	"S57_LN:i:7043_dp:f:0.42804116399765135"	7043
