"Prob_Chromosome"	"Prob_Plasmid"	"Prediction"	"Contig_name"	"Contig_length"
0.976898012062612	0.0231019879373879	"Chromosome"	"S1_LN:i:373442_dp:f:1.023710126456538"	373442
0.978161512068965	0.0218384879310348	"Chromosome"	"S2_LN:i:316349_dp:f:1.0034212642489297"	316349
0.977285030479405	0.0227149695205946	"Chromosome"	"S3_LN:i:313209_dp:f:1.0"	313209
0.977163451445593	0.0228365485544073	"Chromosome"	"S4_LN:i:281516_dp:f:0.9816449418717569"	281516
0.976525064640733	0.0234749353592674	"Chromosome"	"S5_LN:i:237073_dp:f:0.9956754178766187"	237073
0.977666006924483	0.0223339930755174	"Chromosome"	"S6_LN:i:235863_dp:f:0.97804156344878"	235863
0.972927551463231	0.0270724485367686	"Chromosome"	"S7_LN:i:226640_dp:f:0.9993314890378474"	226640
0.9649568618645	0.0350431381355	"Chromosome"	"S8_LN:i:217144_dp:f:0.9989546262583893"	217144
0.959379386632701	0.0406206133672991	"Chromosome"	"S9_LN:i:212132_dp:f:1.0264654196489873"	212132
0.970744868746262	0.0292551312537382	"Chromosome"	"S10_LN:i:210594_dp:f:1.0119487896176986"	210594
0.983817881429025	0.0161821185709746	"Chromosome"	"S11_LN:i:189083_dp:f:0.9689814904013512"	189083
0.965436217718506	0.0345637822814939	"Chromosome"	"S12_LN:i:185511_dp:f:1.0101055014187565"	185511
0.973915042509552	0.0260849574904481	"Chromosome"	"S13_LN:i:145768_dp:f:1.008543865729376"	145768
0.94993598649856	0.0500640135014403	"Chromosome"	"S14_LN:i:142027_dp:f:0.9924237320277086"	142027
0.976356543823314	0.0236434561766864	"Chromosome"	"S15_LN:i:135204_dp:f:0.9886012231342142"	135204
0.96004563602903	0.0399543639709703	"Chromosome"	"S16_LN:i:104343_dp:f:0.9763791281722088"	104343
0.977985898776628	0.0220141012233718	"Chromosome"	"S17_LN:i:101170_dp:f:0.9975514053908084"	101170
0.948958437216215	0.0510415627837848	"Chromosome"	"S18_LN:i:101161_dp:f:1.0157256515673079"	101161
0.939863435826708	0.0601365641732925	"Chromosome"	"S19_LN:i:94761_dp:f:1.0117966331380814"	94761
0.932483147770823	0.0675168522291775	"Chromosome"	"S20_LN:i:86223_dp:f:1.0153080665621363"	86223
0.105061444011136	0.894938555988864	"Plasmid"	"S21_LN:i:79861_dp:f:1.158920375937225"	79861
0.978919362266778	0.0210806377332216	"Chromosome"	"S22_LN:i:66346_dp:f:1.006415365642286"	66346
0.985086599639252	0.0149134003607476	"Chromosome"	"S23_LN:i:65547_dp:f:0.9997934963842571"	65547
0.983407991114453	0.0165920088855468	"Chromosome"	"S24_LN:i:65056_dp:f:0.973544494162316"	65056
0.980822117083358	0.019177882916642	"Chromosome"	"S25_LN:i:63202_dp:f:0.9916342089612504"	63202
0.990272037298039	0.00972796270196141	"Chromosome"	"S26_LN:i:58985_dp:f:0.9838121997399614"	58985
0.956216863878919	0.0437831361210806	"Chromosome"	"S27_LN:i:58735_dp:f:0.9955750617833361"	58735
0.982377499665268	0.017622500334732	"Chromosome"	"S28_LN:i:55650_dp:f:0.9898100218333953"	55650
0.944776468376617	0.0552235316233834	"Chromosome"	"S29_LN:i:44935_dp:f:1.0024539605927212"	44935
0.970210078759416	0.0297899212405844	"Chromosome"	"S30_LN:i:43524_dp:f:0.998225965783778"	43524
0.801004790012368	0.198995209987632	"Chromosome"	"S31_LN:i:42694_dp:f:1.0071947449434366"	42694
0.962717075384435	0.0372829246155646	"Chromosome"	"S32_LN:i:31860_dp:f:1.0084204499181308"	31860
0.94811035933288	0.05188964066712	"Chromosome"	"S33_LN:i:31719_dp:f:0.9976883462224639"	31719
0.901314029295478	0.0986859707045223	"Chromosome"	"S34_LN:i:30785_dp:f:0.9906637887468028"	30785
0.911347540070086	0.088652459929914	"Chromosome"	"S35_LN:i:26078_dp:f:0.9596390825528548"	26078
0.975615203651893	0.0243847963481068	"Chromosome"	"S36_LN:i:25289_dp:f:1.0282722698303064"	25289
0.954376352079874	0.045623647920126	"Chromosome"	"S37_LN:i:24903_dp:f:0.9800804602756507"	24903
0.967599999891899	0.0324000001081006	"Chromosome"	"S38_LN:i:24784_dp:f:0.9811776775564458"	24784
0.0550776078215367	0.944922392178463	"Plasmid"	"S39_LN:i:23437_dp:f:1.1886555970801318"	23437
0.977862224840525	0.0221377751594747	"Chromosome"	"S40_LN:i:23339_dp:f:1.029157816421014"	23339
0.944826429940744	0.0551735700592565	"Chromosome"	"S41_LN:i:21131_dp:f:0.9752756967748495"	21131
0.96875386594144	0.03124613405856	"Chromosome"	"S42_LN:i:20555_dp:f:1.0141736554752125"	20555
0.980058254913911	0.0199417450860886	"Chromosome"	"S43_LN:i:18021_dp:f:0.9918790750373753"	18021
0.939756984988847	0.0602430150111534	"Chromosome"	"S44_LN:i:16477_dp:f:1.0491352760053028"	16477
0.990565617773297	0.00943438222670268	"Chromosome"	"S45_LN:i:16173_dp:f:1.011161966729554"	16173
0.292986019334919	0.707013980665081	"Plasmid"	"S46_LN:i:15523_dp:f:1.128075820633505"	15523
0.993899972302745	0.00610002769725493	"Chromosome"	"S47_LN:i:12778_dp:f:0.9410551344829128"	12778
