"Prob_Chromosome"	"Prob_Plasmid"	"Prediction"	"Contig_name"	"Contig_length"
0.965327649216349	0.0346723507836509	"Chromosome"	"S1_LN:i:399813_dp:f:0.9997956449348329"	399813
0.968977607382608	0.0310223926173923	"Chromosome"	"S2_LN:i:329797_dp:f:1.0006808694570664"	329797
0.967528437592038	0.0324715624079623	"Chromosome"	"S3_LN:i:318827_dp:f:0.9691175439998078"	318827
0.980597658111766	0.0194023418882338	"Chromosome"	"S4_LN:i:307764_dp:f:0.9844102504330388"	307764
0.957304219240509	0.0426957807594908	"Chromosome"	"S5_LN:i:285152_dp:f:1.0059063280216978"	285152
0.96805422115581	0.0319457788441899	"Chromosome"	"S6_LN:i:269533_dp:f:1.0175866079194733"	269533
0.973806041275626	0.0261939587243741	"Chromosome"	"S7_LN:i:244462_dp:f:0.9709643744662467"	244462
0.908003286060161	0.0919967139398391	"Chromosome"	"S8_LN:i:241121_dp:f:1.0"	241121
0.968807138560043	0.031192861439957	"Chromosome"	"S9_LN:i:237717_dp:f:1.018904125563189"	237717
0.987292951155502	0.0127070488444978	"Chromosome"	"S10_LN:i:197388_dp:f:1.0098248567824233"	197388
0.972548555345478	0.0274514446545217	"Chromosome"	"S11_LN:i:174499_dp:f:0.9800192884791079"	174499
0.976093564213997	0.0239064357860027	"Chromosome"	"S12_LN:i:146658_dp:f:1.0278029039970866"	146658
0.9724549030408	0.0275450969592003	"Chromosome"	"S13_LN:i:135685_dp:f:1.0136995483932734"	135685
0.980383399646847	0.0196166003531529	"Chromosome"	"S14_LN:i:131170_dp:f:0.9952465794711487"	131170
0.984282059151416	0.015717940848584	"Chromosome"	"S15_LN:i:130563_dp:f:0.9743114046076831"	130563
0.958703335559829	0.0412966644401708	"Chromosome"	"S16_LN:i:129372_dp:f:1.022323119821106"	129372
0.98315642480794	0.0168435751920605	"Chromosome"	"S17_LN:i:129234_dp:f:0.9919294144362331"	129234
0.965363733942959	0.0346362660570411	"Chromosome"	"S18_LN:i:111397_dp:f:1.0307106929802468"	111397
0.98374909319638	0.0162509068036198	"Chromosome"	"S19_LN:i:97784_dp:f:0.9776326758369528"	97784
0.853437228551463	0.146562771448537	"Chromosome"	"S20_LN:i:96568_dp:f:0.9601429336220133"	96568
0.955298378800438	0.0447016211995617	"Chromosome"	"S21_LN:i:88881_dp:f:0.9780647011333209"	88881
0.930174804375698	0.0698251956243021	"Chromosome"	"S22_LN:i:76233_dp:f:0.9622181423067312"	76233
0.980876814670688	0.0191231853293122	"Chromosome"	"S23_LN:i:68395_dp:f:0.9956568694275401"	68395
0.943352411803724	0.0566475881962762	"Chromosome"	"S24_LN:i:66110_dp:f:0.9790621601625672"	66110
0.984275122596404	0.0157248774035956	"Chromosome"	"S25_LN:i:65324_dp:f:0.9640619231104051"	65324
0.953865465304016	0.0461345346959836	"Chromosome"	"S26_LN:i:56514_dp:f:0.9745321302171341"	56514
