"Prob_Chromosome"	"Prob_Plasmid"	"Prediction"	"Contig_name"	"Contig_length"
0.971114739361534	0.0288852606384664	"Chromosome"	"S1_LN:i:437536_dp:f:0.9675253114155178"	437536
0.979259992367075	0.0207400076329255	"Chromosome"	"S2_LN:i:405657_dp:f:1.02425594662274"	405657
0.962995354632708	0.0370046453672921	"Chromosome"	"S3_LN:i:392012_dp:f:1.0217233609760106"	392012
0.980130295382229	0.0198697046177706	"Chromosome"	"S4_LN:i:391462_dp:f:0.9810246559894917"	391462
0.969479588070913	0.0305204119290873	"Chromosome"	"S5_LN:i:299723_dp:f:1.0253930046687927"	299723
0.983836045492985	0.0161639545070154	"Chromosome"	"S6_LN:i:263904_dp:f:0.9684997185114449"	263904
0.981132122464588	0.0188678775354116	"Chromosome"	"S7_LN:i:235950_dp:f:0.980101211169676"	235950
0.967473760636072	0.0325262393639278	"Chromosome"	"S8_LN:i:217058_dp:f:1.0182983813689208"	217058
0.950847456230621	0.0491525437693794	"Chromosome"	"S9_LN:i:200917_dp:f:1.0278447534671602"	200917
0.978352024876295	0.0216479751237046	"Chromosome"	"S10_LN:i:192450_dp:f:1.0"	192450
0.985129215706255	0.0148707842937454	"Chromosome"	"S11_LN:i:184765_dp:f:0.9804610108033344"	184765
0.968467565660448	0.0315324343395523	"Chromosome"	"S12_LN:i:183892_dp:f:0.9394274980374566"	183892
0.97289479361443	0.0271052063855705	"Chromosome"	"S13_LN:i:148408_dp:f:1.0168989009756646"	148408
0.975124272087329	0.0248757279126708	"Chromosome"	"S14_LN:i:139714_dp:f:1.0070931927778402"	139714
0.976948075284701	0.0230519247152995	"Chromosome"	"S15_LN:i:137343_dp:f:1.0405117400947095"	137343
0.976999020125354	0.0230009798746462	"Chromosome"	"S16_LN:i:119525_dp:f:0.9858696871145004"	119525
0.910572019111343	0.089427980888657	"Chromosome"	"S17_LN:i:116506_dp:f:1.0130906321259017"	116506
0.970396760359996	0.0296032396400043	"Chromosome"	"S18_LN:i:99987_dp:f:1.014132649246757"	99987
0.924039157822941	0.0759608421770588	"Chromosome"	"S19_LN:i:88262_dp:f:1.028125116818063"	88262
0.979205514270572	0.0207944857294279	"Chromosome"	"S20_LN:i:81654_dp:f:0.9624398474978598"	81654
0.265837687877761	0.734162312122239	"Plasmid"	"S21_LN:i:78327_dp:f:1.1120413110443406"	78327
0.978037508353979	0.021962491646021	"Chromosome"	"S22_LN:i:54389_dp:f:1.0398069231056783"	54389
0.978160574730723	0.0218394252692774	"Chromosome"	"S23_LN:i:53530_dp:f:0.957396731187169"	53530
0.978988546656373	0.0210114533436269	"Chromosome"	"S24_LN:i:51120_dp:f:1.0063128481178274"	51120
0.982416497943857	0.0175835020561432	"Chromosome"	"S25_LN:i:46855_dp:f:0.982991290045232"	46855
0.976212648735175	0.0237873512648248	"Chromosome"	"S26_LN:i:45001_dp:f:0.9897892361656848"	45001
0.9798804835038	0.0201195164961997	"Chromosome"	"S27_LN:i:33661_dp:f:1.0186083777058772"	33661
0.959120278302995	0.0408797216970054	"Chromosome"	"S28_LN:i:31302_dp:f:1.0286134163208853"	31302
0.928203507041149	0.0717964929588507	"Chromosome"	"S29_LN:i:30712_dp:f:1.037554670853426"	30712
0.944455504920028	0.0555444950799716	"Chromosome"	"S30_LN:i:29994_dp:f:1.0068221748719675"	29994
0.961536042832761	0.0384639571672387	"Chromosome"	"S31_LN:i:26140_dp:f:1.05163473829633"	26140
0.423433595193877	0.576566404806123	"Plasmid"	"S32_LN:i:22479_dp:f:1.1725100888048812"	22479
0.937378101512587	0.0626218984874126	"Chromosome"	"S33_LN:i:20659_dp:f:1.1316475624063431"	20659
0.974530222655262	0.0254697773447381	"Chromosome"	"S34_LN:i:19879_dp:f:0.9506256775447647"	19879
0.674213223857132	0.325786776142868	"Chromosome"	"S35_LN:i:18106_dp:f:1.037270837185201"	18106
0.266932291805049	0.733067708194951	"Plasmid"	"S36_LN:i:15543_dp:f:1.1319231871434112"	15543
0.976488794142641	0.0235112058573593	"Chromosome"	"S37_LN:i:14308_dp:f:1.0086401078257272"	14308
0.972468156745099	0.0275318432549013	"Chromosome"	"S38_LN:i:13979_dp:f:0.9905330641845165"	13979
0.621741262742233	0.378258737257767	"Chromosome"	"S39_LN:i:13906_dp:f:1.137258000468748"	13906
0.9860154343037	0.0139845656962997	"Chromosome"	"S40_LN:i:12294_dp:f:0.9838113528466226"	12294
0.79865236740296	0.20134763259704	"Chromosome"	"S41_LN:i:11712_dp:f:1.0029975514934022"	11712
0.0102228683696696	0.98977713163033	"Plasmid"	"S42_LN:i:11362_dp:f:1.1519031998803784"	11362
0.937182895934052	0.0628171040659475	"Chromosome"	"S43_LN:i:10758_dp:f:1.087302811109865"	10758
0.715943969394006	0.284056030605994	"Chromosome"	"S44_LN:i:10434_dp:f:1.1827121710537223"	10434
0.989213802355039	0.0107861976449615	"Chromosome"	"S45_LN:i:9300_dp:f:0.9676637496096179"	9300
0.828402277824135	0.171597722175865	"Chromosome"	"S46_LN:i:8389_dp:f:1.115089155545587"	8389
0.96358788595937	0.0364121140406296	"Chromosome"	"S47_LN:i:6749_dp:f:1.0563063063063063"	6749
0.858396349389865	0.141603650610135	"Chromosome"	"S48_LN:i:5662_dp:f:1.0771809960280745"	5662
0.870769632322072	0.129230367677928	"Chromosome"	"S49_LN:i:5262_dp:f:0.9238626593398378"	5262
0.989483314409526	0.0105166855904743	"Chromosome"	"S50_LN:i:4440_dp:f:1.0135275316810586"	4440
0.104697050496836	0.895302949503164	"Plasmid"	"S51_LN:i:2953_dp:f:1.0837889237785503"	2953
