"Prob_Chromosome"	"Prob_Plasmid"	"Prediction"	"Contig_name"	"Contig_length"
0.961924166955378	0.0380758330446217	"Chromosome"	"S1_LN:i:373335_dp:f:1.0"	373335
0.978859727717886	0.0211402722821143	"Chromosome"	"S2_LN:i:357409_dp:f:0.9841693079624001"	357409
0.983231080068977	0.0167689199310228	"Chromosome"	"S3_LN:i:339260_dp:f:0.9875463505132928"	339260
0.981159309371907	0.018840690628093	"Chromosome"	"S4_LN:i:249893_dp:f:1.0009597182341805"	249893
0.973203068330395	0.026796931669605	"Chromosome"	"S5_LN:i:241974_dp:f:1.011323705721266"	241974
0.972689784021549	0.0273102159784513	"Chromosome"	"S6_LN:i:234315_dp:f:0.9989491419342713"	234315
0.989214572149077	0.010785427850923	"Chromosome"	"S7_LN:i:199253_dp:f:1.0145313337074964"	199253
0.976878075692852	0.0231219243071479	"Chromosome"	"S8_LN:i:197186_dp:f:1.0075286634292997"	197186
0.969594622218319	0.030405377781681	"Chromosome"	"S9_LN:i:190257_dp:f:1.0043647716644817"	190257
0.973101784740029	0.0268982152599712	"Chromosome"	"S10_LN:i:181038_dp:f:1.0144439147186302"	181038
0.976338467764611	0.023661532235389	"Chromosome"	"S11_LN:i:163602_dp:f:1.0116992777952276"	163602
0.980995537223279	0.0190044627767214	"Chromosome"	"S12_LN:i:162897_dp:f:1.01854213335445"	162897
0.962968453343423	0.0370315466565767	"Chromosome"	"S13_LN:i:162882_dp:f:1.009708994174914"	162882
0.975719678353493	0.0242803216465067	"Chromosome"	"S14_LN:i:121656_dp:f:1.012183657178438"	121656
0.963152029575881	0.0368479704241186	"Chromosome"	"S15_LN:i:110177_dp:f:0.9805695881131598"	110177
0.987524277447942	0.0124757225520578	"Chromosome"	"S16_LN:i:107710_dp:f:1.0309622130379152"	107710
0.906565262433782	0.0934347375662182	"Chromosome"	"S17_LN:i:99260_dp:f:0.9658865203070478"	99260
0.967365624970412	0.0326343750295884	"Chromosome"	"S18_LN:i:96048_dp:f:1.0039491318277043"	96048
0.965576491596341	0.0344235084036592	"Chromosome"	"S19_LN:i:90665_dp:f:1.0301721125758805"	90665
0.259391080915688	0.740608919084312	"Plasmid"	"S20_LN:i:90652_dp:f:0.46325816575793666"	90652
0.961908738943316	0.0380912610566845	"Chromosome"	"S21_LN:i:90240_dp:f:1.0166897252746432"	90240
0.981977745374591	0.0180222546254094	"Chromosome"	"S22_LN:i:83055_dp:f:1.035871410180157"	83055
0.951187671514152	0.0488123284858479	"Chromosome"	"S23_LN:i:79687_dp:f:0.9949420674939707"	79687
0.954399150216831	0.0456008497831689	"Chromosome"	"S24_LN:i:77497_dp:f:0.9899717401889074"	77497
0.981989723296294	0.0180102767037059	"Chromosome"	"S25_LN:i:73005_dp:f:0.9858021581254225"	73005
0.971493047391489	0.0285069526085111	"Chromosome"	"S26_LN:i:72112_dp:f:0.9726154185411972"	72112
0.928320934933623	0.071679065066377	"Chromosome"	"S27_LN:i:57230_dp:f:0.9093048697981002"	57230
0.976969674334002	0.0230303256659983	"Chromosome"	"S28_LN:i:55482_dp:f:0.9747569257336487"	55482
0.96824554210726	0.0317544578927397	"Chromosome"	"S29_LN:i:54076_dp:f:1.0351981187075658"	54076
0.976248371853573	0.0237516281464271	"Chromosome"	"S30_LN:i:52092_dp:f:1.0283769114776398"	52092
0.961623895943975	0.0383761040560254	"Chromosome"	"S31_LN:i:49837_dp:f:1.0100304531951008"	49837
0.988945751670176	0.0110542483298238	"Chromosome"	"S32_LN:i:48380_dp:f:0.9968195745249161"	48380
0.973230689103519	0.0267693108964814	"Chromosome"	"S33_LN:i:46769_dp:f:1.0753148335602785"	46769
0.975555947113049	0.0244440528869505	"Chromosome"	"S34_LN:i:41197_dp:f:0.9612742821913255"	41197
0.301051119471543	0.698948880528457	"Plasmid"	"S35_LN:i:41076_dp:f:0.9600962945324784"	41076
0.964412341289497	0.0355876587105026	"Chromosome"	"S36_LN:i:36881_dp:f:0.9304430021491251"	36881
0.225056143951213	0.774943856048787	"Plasmid"	"S37_LN:i:33760_dp:f:0.9806208352033345"	33760
0.195874826958937	0.804125173041063	"Plasmid"	"S38_LN:i:32950_dp:f:1.1797173334741333"	32950
0.967888442578968	0.0321115574210323	"Chromosome"	"S39_LN:i:32219_dp:f:0.9677236508427041"	32219
0.886473564295808	0.113526435704192	"Chromosome"	"S40_LN:i:30876_dp:f:1.026796016392857"	30876
0.984285084160239	0.0157149158397609	"Chromosome"	"S41_LN:i:24274_dp:f:1.0029117664871983"	24274
0.904366703358572	0.0956332966414282	"Chromosome"	"S42_LN:i:23796_dp:f:0.9962884683176512"	23796
0.986612567103933	0.0133874328960671	"Chromosome"	"S43_LN:i:23332_dp:f:0.993122019321706"	23332
0.165421802811691	0.834578197188309	"Plasmid"	"S44_LN:i:19781_dp:f:1.0649937338785194"	19781
0.956203716124093	0.0437962838759067	"Chromosome"	"S45_LN:i:18096_dp:f:0.9873403588009706"	18096
0.990698275828878	0.00930172417112218	"Chromosome"	"S46_LN:i:16986_dp:f:1.0172078385162417"	16986
0.951887809739195	0.0481121902608048	"Chromosome"	"S47_LN:i:15893_dp:f:0.9019130694056424"	15893
0.304022021581739	0.695977978418261	"Plasmid"	"S48_LN:i:15522_dp:f:0.9731869012437513"	15522
0.712565074957246	0.287434925042754	"Chromosome"	"S49_LN:i:13549_dp:f:0.9162358546384052"	13549
0.981211324435168	0.0187886755648322	"Chromosome"	"S50_LN:i:12963_dp:f:0.896483993532006"	12963
0.474490998888694	0.525509001111306	"Plasmid"	"S51_LN:i:10022_dp:f:0.9368465025413898"	10022
0.941788655714768	0.0582113442852324	"Chromosome"	"S52_LN:i:9420_dp:f:0.9371419096576347"	9420
0.990393407497321	0.00960659250267926	"Chromosome"	"S53_LN:i:9414_dp:f:1.137761496042327"	9414
0.961657732656106	0.0383422673438937	"Chromosome"	"S54_LN:i:7968_dp:f:0.9176484247442382"	7968
0.997808498194565	0.00219150180543537	"Chromosome"	"S55_LN:i:7894_dp:f:1.9004129273114378"	7894
0.235154533816325	0.764845466183675	"Plasmid"	"S56_LN:i:7676_dp:f:0.9760117029718653"	7676
0.987089701584019	0.0129102984159808	"Chromosome"	"S57_LN:i:6803_dp:f:0.9578469389181272"	6803
0.874626519851181	0.125373480148819	"Chromosome"	"S58_LN:i:6745_dp:f:1.0537038446188225"	6745
0.934510372284093	0.0654896277159073	"Chromosome"	"S59_LN:i:6740_dp:f:0.9563079732707601"	6740
0.869530981726438	0.130469018273562	"Chromosome"	"S60_LN:i:6326_dp:f:0.9382891857769136"	6326
0.879426037639678	0.120573962360322	"Chromosome"	"S61_LN:i:6030_dp:f:0.9045094556395286"	6030
0.993586761131529	0.00641323886847112	"Chromosome"	"S62_LN:i:5785_dp:f:0.964628637184578"	5785
0.994376883223242	0.00562311677675786	"Chromosome"	"S63_LN:i:5649_dp:f:0.9347717718603781"	5649
0.85068821622767	0.14931178377233	"Chromosome"	"S64_LN:i:5386_dp:f:2.006789462977083"	5386
0.743439383148078	0.256560616851922	"Chromosome"	"S65_LN:i:4386_dp:f:1.0718856910359522"	4386
0.662006302475993	0.337993697524007	"Chromosome"	"S66_LN:i:4248_dp:f:1.1122171510034335"	4248
0.984133131394389	0.0158668686056115	"Chromosome"	"S67_LN:i:4187_dp:f:0.9028091170126362"	4187
0.996575017641396	0.003424982358604	"Chromosome"	"S68_LN:i:3747_dp:f:1.973152736516968"	3747
0.281957464378916	0.718042535621084	"Plasmid"	"S69_LN:i:3702_dp:f:0.8215234672849446"	3702
0.993927692643363	0.00607230735663677	"Chromosome"	"S70_LN:i:3510_dp:f:0.9246326127164218"	3510
0.943591564729056	0.0564084352709436	"Chromosome"	"S71_LN:i:3486_dp:f:1.0134096552623773"	3486
0.999676229318417	0.000323770681582736	"Chromosome"	"S72_LN:i:2877_dp:f:0.4761475854079346"	2877
0.93056097499582	0.0694390250041799	"Chromosome"	"S73_LN:i:2788_dp:f:6.071475714314555"	2788
0.71676948030248	0.28323051969752	"Chromosome"	"S74_LN:i:2774_dp:f:0.9467449556557376"	2774
0.976326095514719	0.0236739044852811	"Chromosome"	"S75_LN:i:2699_dp:f:4.732249483258507"	2699
0.894483767768309	0.105516232231691	"Chromosome"	"S76_LN:i:2581_dp:f:5.497539363200551"	2581
0.994038352168997	0.00596164783100317	"Chromosome"	"S77_LN:i:2508_dp:f:0.8866832378932992"	2508
0.992053381159052	0.00794661884094816	"Chromosome"	"S78_LN:i:2328_dp:f:1.044404827165306"	2328
0.978262782758768	0.0217372172412325	"Chromosome"	"S79_LN:i:2216_dp:f:14.174510318523957"	2216
0.816588219976587	0.183411780023413	"Chromosome"	"S80_LN:i:1916_dp:f:0.9949405145518442"	1916
0.85114524942839	0.14885475057161	"Chromosome"	"S81_LN:i:1786_dp:f:1.9355560076342635"	1786
0.0701369239186599	0.92986307608134	"Plasmid"	"S82_LN:i:1495_dp:f:0.9959694160116367"	1495
0.92653528960561	0.0734647103943902	"Chromosome"	"S83_LN:i:1479_dp:f:2.1037706987773688"	1479
0.999076770408945	0.00092322959105462	"Chromosome"	"S84_LN:i:1466_dp:f:6.529376229736046"	1466
0.999752014833192	0.000247985166808351	"Chromosome"	"S85_LN:i:1455_dp:f:1.0990621782498031"	1455
0.999620802019807	0.000379197980193258	"Chromosome"	"S86_LN:i:1428_dp:f:2.0171320575396114"	1428
0.876955668139433	0.123044331860567	"Chromosome"	"S87_LN:i:1342_dp:f:0.8120427556026268"	1342
0.94899857971954	0.0510014202804601	"Chromosome"	"S88_LN:i:1287_dp:f:3.7489265287550526"	1287
0.27057261467985	0.72942738532015	"Plasmid"	"S89_LN:i:1040_dp:f:0.9846196611790868"	1040
0.995302798329361	0.00469720167063947	"Chromosome"	"S90_LN:i:1036_dp:f:2.9938860668479466"	1036
