"Prob_Chromosome"	"Prob_Plasmid"	"Prediction"	"Contig_name"	"Contig_length"
0.980010273854076	0.0199897261459244	"Chromosome"	"S1_LN:i:471958_dp:f:1.0"	471958
0.972806857891942	0.0271931421080578	"Chromosome"	"S2_LN:i:411147_dp:f:1.015578860697653"	411147
0.966237741989333	0.0337622580106672	"Chromosome"	"S3_LN:i:397015_dp:f:0.9928775624047141"	397015
0.962027434207732	0.0379725657922679	"Chromosome"	"S4_LN:i:344536_dp:f:1.0084052528455976"	344536
0.980834980640606	0.019165019359394	"Chromosome"	"S5_LN:i:302765_dp:f:1.0094411171845397"	302765
0.974952521077266	0.0250474789227341	"Chromosome"	"S6_LN:i:249514_dp:f:0.9833924788898589"	249514
0.973501420277569	0.026498579722431	"Chromosome"	"S7_LN:i:244459_dp:f:0.9934914964409174"	244459
0.975631727928965	0.0243682720710354	"Chromosome"	"S8_LN:i:230826_dp:f:0.9886128561303347"	230826
0.972856468324954	0.027143531675046	"Chromosome"	"S9_LN:i:181546_dp:f:1.005296375148677"	181546
0.980077939114614	0.0199220608853861	"Chromosome"	"S10_LN:i:143234_dp:f:1.02232833487617"	143234
0.988322051378206	0.0116779486217937	"Chromosome"	"S11_LN:i:130563_dp:f:0.9937242660460245"	130563
0.920192988935367	0.0798070110646333	"Chromosome"	"S12_LN:i:116801_dp:f:0.9897002269868016"	116801
0.992279715661199	0.00772028433880134	"Chromosome"	"S13_LN:i:112596_dp:f:0.9993061575110458"	112596
0.965603453338525	0.0343965466614745	"Chromosome"	"S14_LN:i:111228_dp:f:1.003403426976637"	111228
0.958083859358484	0.0419161406415159	"Chromosome"	"S15_LN:i:107099_dp:f:1.0101551647035687"	107099
0.983580862067404	0.0164191379325963	"Chromosome"	"S16_LN:i:97683_dp:f:0.9914360448977364"	97683
0.971053301081444	0.0289466989185558	"Chromosome"	"S17_LN:i:97444_dp:f:0.9993148050952446"	97444
0.934013549567939	0.0659864504320611	"Chromosome"	"S18_LN:i:96341_dp:f:1.012864118176401"	96341
