"Prob_Chromosome"	"Prob_Plasmid"	"Prediction"	"Contig_name"	"Contig_length"
0.974627764939996	0.0253722350600036	"Chromosome"	"S1_LN:i:436740_dp:f:0.9943392245527471"	436740
0.976408790615578	0.0235912093844217	"Chromosome"	"S2_LN:i:405439_dp:f:1.0014554631497556"	405439
0.98631800622146	0.0136819937785395	"Chromosome"	"S3_LN:i:345468_dp:f:1.016540543733807"	345468
0.963602716498121	0.036397283501879	"Chromosome"	"S4_LN:i:285765_dp:f:0.9930215054830854"	285765
0.980744932051549	0.0192550679484514	"Chromosome"	"S5_LN:i:263959_dp:f:1.0149446615055477"	263959
0.970967864082845	0.0290321359171549	"Chromosome"	"S6_LN:i:228945_dp:f:0.9843242180390318"	228945
0.965006811971688	0.0349931880283123	"Chromosome"	"S7_LN:i:217133_dp:f:1.0117601841824917"	217133
0.971568963861006	0.0284310361389938	"Chromosome"	"S8_LN:i:215888_dp:f:1.0"	215888
0.969603755310536	0.0303962446894642	"Chromosome"	"S9_LN:i:182920_dp:f:0.995962023865887"	182920
0.980523586718676	0.0194764132813237	"Chromosome"	"S10_LN:i:156858_dp:f:0.9836755718185145"	156858
0.983703501010374	0.0162964989896262	"Chromosome"	"S11_LN:i:134890_dp:f:1.0001809291107846"	134890
0.974806027513096	0.0251939724869042	"Chromosome"	"S12_LN:i:133034_dp:f:0.9995469484995582"	133034
0.986739569703606	0.0132604302963941	"Chromosome"	"S13_LN:i:130974_dp:f:1.0022431878806355"	130974
0.973871526202533	0.0261284737974674	"Chromosome"	"S14_LN:i:126811_dp:f:1.0041305554473894"	126811
0.966434659217902	0.0335653407820978	"Chromosome"	"S15_LN:i:118643_dp:f:0.9988619579540954"	118643
0.977412665797921	0.0225873342020786	"Chromosome"	"S16_LN:i:116589_dp:f:1.0177720692889476"	116589
0.973921614194702	0.0260783858052984	"Chromosome"	"S17_LN:i:99913_dp:f:1.0077231122443382"	99913
0.981201298401273	0.0187987015987274	"Chromosome"	"S18_LN:i:89898_dp:f:1.005420378070229"	89898
0.956123454521714	0.0438765454782858	"Chromosome"	"S19_LN:i:88034_dp:f:1.0238495385965651"	88034
0.931823409757941	0.0681765902420592	"Chromosome"	"S20_LN:i:87164_dp:f:0.9796676484142106"	87164
0.933838924569703	0.066161075430297	"Chromosome"	"S21_LN:i:84639_dp:f:0.998264413010181"	84639
0.984851840497106	0.0151481595028937	"Chromosome"	"S22_LN:i:73854_dp:f:1.013079155339181"	73854
0.987363977668447	0.0126360223315526	"Chromosome"	"S23_LN:i:69881_dp:f:1.0023670691494957"	69881
0.994266321528343	0.00573367847165662	"Chromosome"	"S24_LN:i:67751_dp:f:0.9824003234625995"	67751
0.313683681660555	0.686316318339445	"Plasmid"	"S25_LN:i:56832_dp:f:0.8324742235582006"	56832
0.959369138593922	0.0406308614060781	"Chromosome"	"S26_LN:i:43730_dp:f:0.9989508361585285"	43730
0.982719533351118	0.0172804666488823	"Chromosome"	"S27_LN:i:42556_dp:f:0.9822837293272016"	42556
0.992093719375129	0.00790628062487098	"Chromosome"	"S28_LN:i:37913_dp:f:0.978319528723672"	37913
0.988958168084741	0.0110418319152591	"Chromosome"	"S29_LN:i:36639_dp:f:1.0219184482290367"	36639
0.988545833371355	0.0114541666286454	"Chromosome"	"S30_LN:i:36347_dp:f:0.9956351800050915"	36347
0.962634856361016	0.037365143638984	"Chromosome"	"S31_LN:i:32976_dp:f:1.0719956293824493"	32976
0.918126815107408	0.0818731848925919	"Chromosome"	"S32_LN:i:30785_dp:f:1.0399103807476302"	30785
0.972739299857416	0.0272607001425836	"Chromosome"	"S33_LN:i:29564_dp:f:0.9669516005223734"	29564
0.961159352668859	0.0388406473311409	"Chromosome"	"S34_LN:i:26140_dp:f:0.984209481745996"	26140
0.976177557618355	0.0238224423816447	"Chromosome"	"S35_LN:i:25438_dp:f:1.0202205461323042"	25438
0.96413902080695	0.03586097919305	"Chromosome"	"S36_LN:i:24796_dp:f:0.9931269839192096"	24796
0.179124794728642	0.820875205271358	"Plasmid"	"S37_LN:i:23870_dp:f:0.8398421315382391"	23870
0.713620257926215	0.286379742073785	"Chromosome"	"S38_LN:i:21104_dp:f:0.8831568528385713"	21104
0.958292205401308	0.0417077945986918	"Chromosome"	"S39_LN:i:17892_dp:f:0.895100464583397"	17892
0.98703948322899	0.0129605167710101	"Chromosome"	"S40_LN:i:17291_dp:f:0.9285484071756791"	17291
0.990495616980115	0.00950438301988532	"Chromosome"	"S41_LN:i:16623_dp:f:0.94952887093888"	16623
0.988599803554212	0.0114001964457879	"Chromosome"	"S42_LN:i:16304_dp:f:1.8700679119143786"	16304
0.883667837194109	0.116332162805891	"Chromosome"	"S43_LN:i:15122_dp:f:0.8909467985098456"	15122
0.81053712030677	0.18946287969323	"Chromosome"	"S44_LN:i:14859_dp:f:0.8536949722502059"	14859
0.937191612785812	0.0628083872141881	"Chromosome"	"S45_LN:i:14213_dp:f:0.9224926522000934"	14213
0.976042270787769	0.0239577292122309	"Chromosome"	"S46_LN:i:14051_dp:f:1.0134216506119123"	14051
0.931816645600511	0.068183354399489	"Chromosome"	"S47_LN:i:11110_dp:f:0.9456114002243771"	11110
0.975952700726285	0.0240472992737151	"Chromosome"	"S48_LN:i:10960_dp:f:0.9810449166385986"	10960
0.302168961497544	0.697831038502456	"Plasmid"	"S49_LN:i:10047_dp:f:0.8394049035304968"	10047
0.8099199942016	0.1900800057984	"Chromosome"	"S50_LN:i:9728_dp:f:0.8267544398398209"	9728
0.0154411443299048	0.984558855670095	"Plasmid"	"S51_LN:i:8708_dp:f:0.8020583445358463"	8708
0.98882993862226	0.01117006137774	"Chromosome"	"S52_LN:i:8034_dp:f:1.0496459910533578"	8034
0.91345118884422	0.0865488111557797	"Chromosome"	"S53_LN:i:6077_dp:f:0.8463495417201361"	6077
0.920652054808512	0.0793479451914885	"Chromosome"	"S54_LN:i:5940_dp:f:0.893745057759396"	5940
0.616939420950562	0.383060579049438	"Chromosome"	"S55_LN:i:5406_dp:f:0.9498195497523396"	5406
0.853686327820553	0.146313672179447	"Chromosome"	"S56_LN:i:5386_dp:f:2.6421615636529556"	5386
0.870472321060048	0.129527678939952	"Chromosome"	"S57_LN:i:4882_dp:f:1.7986102811823699"	4882
0.983912206311534	0.0160877936884656	"Chromosome"	"S58_LN:i:4392_dp:f:0.8871793505097999"	4392
0.961000027493585	0.0389999725064153	"Chromosome"	"S59_LN:i:4259_dp:f:1.9536804812616213"	4259
0.993821413275827	0.00617858672417282	"Chromosome"	"S60_LN:i:3224_dp:f:0.9399309096439025"	3224
0.992018942449482	0.00798105755051803	"Chromosome"	"S61_LN:i:3124_dp:f:0.899895398401637"	3124
0.994079301836422	0.00592069816357776	"Chromosome"	"S62_LN:i:2764_dp:f:0.7685375306089404"	2764
0.939834661465456	0.0601653385345439	"Chromosome"	"S63_LN:i:2249_dp:f:0.7720790774716526"	2249
0.99224678937442	0.00775321062558032	"Chromosome"	"S64_LN:i:1992_dp:f:0.9726720002903345"	1992
0.995124296322735	0.00487570367726531	"Chromosome"	"S65_LN:i:1991_dp:f:0.8832661598405068"	1991
0.991648967955639	0.00835103204436138	"Chromosome"	"S66_LN:i:1953_dp:f:0.9042676784790596"	1953
0.979505865894009	0.0204941341059914	"Chromosome"	"S67_LN:i:1867_dp:f:0.8695226261304754"	1867
0.475755936457903	0.524244063542097	"Plasmid"	"S68_LN:i:1723_dp:f:0.8506853861302468"	1723
0.971997891877045	0.0280021081229548	"Chromosome"	"S69_LN:i:1653_dp:f:0.8628694732793308"	1653
0.996684963720125	0.00331503627987462	"Chromosome"	"S70_LN:i:1646_dp:f:0.9284245259068189"	1646
0.923211902205322	0.0767880977946783	"Chromosome"	"S71_LN:i:1577_dp:f:0.8251512704780993"	1577
0.889950224224319	0.110049775775681	"Chromosome"	"S72_LN:i:1556_dp:f:2.2306061270986377"	1556
0.99955052858939	0.000449471410609914	"Chromosome"	"S73_LN:i:1513_dp:f:0.8569523209078856"	1513
0.993606459855009	0.00639354014499149	"Chromosome"	"S74_LN:i:1438_dp:f:6.512285274183483"	1438
0.941448696369715	0.0585513036302846	"Chromosome"	"S75_LN:i:1274_dp:f:0.9932581523215323"	1274
0.997873831406411	0.00212616859358883	"Chromosome"	"S76_LN:i:1195_dp:f:5.936419552319628"	1195
0.995670931717037	0.00432906828296309	"Chromosome"	"S77_LN:i:1178_dp:f:8.164504331240288"	1178
0.00791622319987895	0.992083776800121	"Plasmid"	"S78_LN:i:1113_dp:f:1.0048009717259276"	1113
0.975328525620166	0.024671474379834	"Chromosome"	"S79_LN:i:1048_dp:f:2.7316329883039447"	1048
