"Prob_Chromosome"	"Prob_Plasmid"	"Prediction"	"Contig_name"	"Contig_length"
0.97421725238042	0.0257827476195798	"Chromosome"	"S1_LN:i:427579_dp:f:0.9727299283040068"	427579
0.970032673532979	0.0299673264670213	"Chromosome"	"S2_LN:i:424203_dp:f:0.9855903698946348"	424203
0.966866892462485	0.0331331075375145	"Chromosome"	"S3_LN:i:357503_dp:f:1.0270999791047142"	357503
0.957705526509076	0.0422944734909239	"Chromosome"	"S4_LN:i:352119_dp:f:1.0392839609345348"	352119
0.978139029673323	0.0218609703266769	"Chromosome"	"S5_LN:i:295202_dp:f:0.8848981148943208"	295202
0.96028313521312	0.0397168647868804	"Chromosome"	"S6_LN:i:247270_dp:f:1.0337976069311419"	247270
0.978846363189674	0.0211536368103256	"Chromosome"	"S7_LN:i:244415_dp:f:1.0"	244415
0.974029090883719	0.0259709091162811	"Chromosome"	"S8_LN:i:242095_dp:f:0.8991272862897618"	242095
0.980072193616334	0.0199278063836663	"Chromosome"	"S9_LN:i:222972_dp:f:1.036434191303761"	222972
0.974108633023362	0.025891366976638	"Chromosome"	"S10_LN:i:210984_dp:f:1.0494221253597358"	210984
0.982555708045931	0.0174442919540695	"Chromosome"	"S11_LN:i:199620_dp:f:0.9663270334766475"	199620
0.983121076046191	0.0168789239538094	"Chromosome"	"S12_LN:i:197549_dp:f:0.9381372460386004"	197549
0.985167806691365	0.0148321933086347	"Chromosome"	"S13_LN:i:189359_dp:f:0.9399615360970667"	189359
0.962057873403975	0.0379421265960255	"Chromosome"	"S14_LN:i:103002_dp:f:1.0012351659213026"	103002
0.94332531807818	0.0566746819218201	"Chromosome"	"S15_LN:i:99365_dp:f:1.0186139679431565"	99365
0.982293952909533	0.0177060470904667	"Chromosome"	"S16_LN:i:94947_dp:f:1.0378135375362814"	94947
0.992445638220428	0.00755436177957236	"Chromosome"	"S17_LN:i:94049_dp:f:0.9480246042097227"	94049
0.955347278900074	0.0446527210999265	"Chromosome"	"S18_LN:i:88177_dp:f:1.0861767581373296"	88177
0.841805835300491	0.158194164699509	"Chromosome"	"S19_LN:i:88044_dp:f:0.4316072326468881"	88044
